,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,data
515,1731011839.2709236,4600182,1731011839,270233170,,-0.0344154061105734,0.0291455193754268,0.0328476897453167,2.3795969470962003e-05,-1.0807134510933413e-05,0.9030515122248768,0.4295322637303522,begin_weld
516,1731011839.331714,4600183,1731011839,330241622,,-0.0339622204293319,0.0289311226443301,0.0328673782431521,-1.5594050501713895e-05,-1.9573791880068497e-05,0.9030278165571596,0.4295820781849511,begin_weld
517,1731011839.3902843,4600184,1731011839,389257634,,-0.0335265152636858,0.0287100942984196,0.0328798844584121,-4.0586551878320726e-05,-1.24752519619992e-05,0.9030171392939196,0.4296045208543849,begin_weld
518,1731011839.4513,4600185,1731011839,450234781,,-0.0331188536282956,0.0285169828683385,0.0328532360126637,1.2882428334567418e-05,1.7419792848850074e-05,0.9030389034740672,0.4295587716982952,begin_weld
519,1731011839.5111685,4600186,1731011839,510234776,,-0.0326587228949559,0.0283197095409821,0.032867100734761,-1.6593318321815998e-05,-1.947007728349924e-05,0.9030314995986728,0.4295743359165561,begin_weld
520,1731011839.5709786,4600187,1731011839,570233209,,-0.0322545885454712,0.0280869225960367,0.0328603743632928,5.52241705579072e-06,1.4291419755960824e-05,0.9030263808537964,0.4295850966308687,begin_weld
521,1731011839.631196,4600188,1731011839,630233703,,-0.0318104391866373,0.0279060479140049,0.0328529308486066,6.973142719910382e-06,-1.3485064432950815e-05,0.9030394975297158,0.4295575231221155,begin_weld
522,1731011839.6913934,4600189,1731011839,690263866,,-0.0313851306137503,0.027645405913653,0.0328686560704127,-1.515888702167372e-05,1.2977953353992162e-05,0.9030178384006744,0.4296030529825811,begin_weld
523,1731011839.7512438,4600190,1731011839,750236530,,-0.0309579967152016,0.0274560363916862,0.0328616729597894,-4.864695236033687e-06,-9.26983618122954e-06,0.9030300340274898,0.4295774173937867,begin_weld
524,1731011839.8116913,4600191,1731011839,810293588,,-0.0305251570259722,0.0272203141298938,0.0328642888069911,-1.0422053787352437e-05,-6.436195110345766e-06,0.903029868812014,0.429577764651888,begin_weld
525,1731011839.8701358,4600192,1731011839,869270723,,-0.0301220516739822,0.0269904159216846,0.0328646695065888,-6.447825041918015e-06,3.1492947060781148e-06,0.90303096178181,0.4295754671904889,begin_weld
526,1731011839.9310873,4600193,1731011839,930232521,,-0.0296902913156393,0.0267589838066958,0.0328624932873131,-2.0631069375825315e-06,7.345168841526318e-06,0.9030362161006474,0.4295644216557242,begin_weld
527,1731011839.9909136,4600194,1731011839,990237619,,-0.0292667810511201,0.0265179050257639,0.0328700982189273,-2.239978212298438e-05,-5.980595081547798e-06,0.9030306870167104,0.4295760442210551,begin_weld
528,1731011840.0513268,4600195,1731011840,50235889,,-0.028854229749908,0.0262767279461804,0.0328632497596684,-6.09258245694153e-06,1.1319481152677516e-05,0.9030358010318223,0.429565294093418,begin_weld
529,1731011840.1109989,4600196,1731011840,110234140,,-0.0284238078772745,0.026056050939788,0.0328662926373456,-2.024007128969013e-05,-2.178613449083113e-05,0.9030346894016844,0.4295676301269771,begin_weld
